Pricing_Record_ID,NDC,Pricing_Methodology,Unit_Price,Package_Price,Effective_Date,End_Date,Source_System,Last_Updated
PRC0001675,88056214772,Contract Rate,11.6553,1060.63,2025-10-21,2027-04-25,PricingFeedB,2025-08-19
PRC0001676,90800728349,AWP,6.9551,619.0,2025-08-02,2027-01-11,PricingFeedB,2026-06-17
PRC0001677,12131959374,Contract Rate,35.1392,808.2,2025-12-05,2026-08-26,PricingFeedB,2025-04-07
PRC0001678,24721435259,NADAC,12.1836,389.88,2025-02-06,2025-10-16,PricingFeedA,2025-01-18
PRC0001679,84334385421,AWP,1.7176,79.01,2026-01-06,2026-12-09,PricingFeedB,2025-11-04
PRC0001680,90653588422,MAC,35.0929,3298.73,2025-09-19,2026-10-05,PricingFeedB,2025-10-08
PRC0001681,61137801874,WAC,20.3981,1162.69,2024-07-14,2024-10-12,PricingFeedB,2025-05-08
PRC0001682,15420255680,Contract Rate,2.087,33.39,2025-06-17,2026-01-28,PricingFeedB,2026-08-11
PRC0001683,33745564480,MAC,2.049,120.89,2025-03-13,2025-06-26,PricingFeedA,2025-11-08
PRC0001684,26331939675,MAC,15.9992,719.96,2026-01-25,2027-05-31,PricingFeedB,2026-04-29
PRC0001685,54154506357,WAC,22.1894,887.58,2025-06-03,2027-04-17,PricingFeedA,2025-07-15
PRC0001686,52862954898,MAC,27.4328,1152.18,2024-08-31,2025-09-06,PricingFeedA,2025-06-24
PRC0001687,36017326675,MAC,7.254,645.61,2024-05-07,2025-06-30,PricingFeedB,2025-07-06
PRC0001688,76841912411,WAC,1.9484,97.42,2023-12-12,2025-02-16,PricingFeedA,2026-07-15
PRC0001689,17813492685,WAC,7.7533,752.07,2025-01-13,2026-06-07,PricingFeedB,2025-07-17
PRC0001690,62176247065,WAC,6.4387,521.53,2023-07-28,2025-02-18,PricingFeedA,2026-03-01
PRC0001691,47515972719,MAC,5.042,438.65,2026-02-06,2026-09-21,PricingFeedB,2026-02-03
PRC0001692,24721435259,Contract Rate,1.8143,67.13,2023-05-29,2025-03-27,PricingFeedA,2025-10-18
PRC0001693,54893863057,Contract Rate,6.664,513.13,2024-05-08,2025-06-27,PricingFeedB,2025-11-22
PRC0001694,32444678260,AWP,0.8364,18.4,2023-08-28,2024-04-26,PricingFeedA,2025-04-14
PRC0001695,21421615389,AWP,0.4698,7.99,2023-11-09,2024-06-03,PricingFeedA,2025-04-01
PRC0001696,89572512973,NADAC,18.0928,1230.31,2026-03-20,2026-09-09,PricingFeedB,2025-04-25
PRC0001697,67543708985,Contract Rate,8.022,144.4,2025-10-07,2027-03-31,PricingFeedA,2025-07-17
PRC0001698,30303185760,NADAC,14.0157,770.86,2025-05-11,2027-01-10,PricingFeedB,2025-07-17
PRC0001699,82100899412,MAC,6.8988,179.37,2025-03-07,2025-10-24,PricingFeedB,2026-04-15
PRC0001700,19150183984,WAC,7.5592,740.8,2025-05-12,2027-02-11,PricingFeedA,2026-03-03
PRC0001701,76841912411,Contract Rate,10.7815,808.61,2024-05-31,2026-04-26,PricingFeedB,2025-03-18
PRC0001702,31923278318,WAC,24.027,1513.7,2024-06-19,2025-07-05,PricingFeedB,2025-05-10
PRC0001703,36582971350,AWP,14.3624,502.68,2025-04-15,2026-11-04,PricingFeedB,2025-09-07
PRC0001704,35021253272,NADAC,15.8383,633.53,2023-09-08,2024-01-17,PricingFeedA,2025-03-29
PRC0001705,97829657184,NADAC,8.2871,638.11,2026-02-06,2028-01-07,PricingFeedA,2025-11-06
PRC0001706,33948932149,WAC,14.6052,920.13,2026-05-07,2027-11-05,PricingFeedA,2026-08-09
PRC0001707,68749757957,WAC,7.0251,231.83,2023-11-22,2025-04-17,PricingFeedA,2025-03-26
PRC0001708,63039619641,WAC,23.7056,284.47,2024-11-06,2025-05-06,PricingFeedA,2026-02-05
PRC0001709,95762624064,Contract Rate,1.5996,76.78,2024-01-09,2025-04-06,PricingFeedA,2025-10-02
PRC0001710,42969761175,MAC,3.0337,78.88,2026-05-12,2027-08-03,PricingFeedB,2026-01-17
PRC0001711,21642883934,WAC,17.568,1177.06,2025-12-16,2027-05-04,PricingFeedB,2025-04-16
PRC0001712,17204851877,AWP,4.4662,267.97,2024-02-12,2024-08-01,PricingFeedB,2026-06-16
PRC0001713,53358319960,WAC,3.6408,327.67,2023-10-05,2024-10-13,PricingFeedB,2025-09-19
PRC0001714,40427686976,NADAC,10.7089,813.88,2024-05-06,2025-08-21,PricingFeedA,2025-12-21
PRC0001715,84702528484,NADAC,59.5407,2203.01,2024-09-25,2026-01-28,PricingFeedB,2026-07-01
PRC0001716,69323752585,AWP,11.4703,779.98,2023-12-09,2025-06-07,PricingFeedA,2025-08-19
PRC0001717,22934703171,Contract Rate,4.0948,139.22,2024-07-28,2025-08-09,PricingFeedA,2025-10-04
PRC0001718,65882951085,WAC,37.8802,795.48,2023-12-22,2024-05-26,PricingFeedA,2026-04-18
PRC0001719,28226964458,WAC,1.754,21.05,2023-08-01,2024-08-21,PricingFeedA,2026-08-09
PRC0001720,61820941754,AWP,7.5845,447.49,2025-10-31,2027-10-16,PricingFeedA,2025-09-04
PRC0001721,38443858993,NADAC,3.8004,353.44,2023-11-13,2024-10-15,PricingFeedB,2025-10-30
PRC0001722,24897240235,Contract Rate,7.1509,479.11,2025-01-18,2025-08-06,PricingFeedA,2026-07-07
PRC0001723,19606146745,MAC,38.0047,3230.4,2025-07-07,2026-08-01,PricingFeedA,2026-06-16
PRC0001724,94312952831,WAC,4.6101,442.57,2025-01-19,2026-01-12,PricingFeedB,2026-01-03
PRC0001725,82391488851,WAC,2.9412,282.36,2025-07-23,2026-06-25,PricingFeedB,2026-03-29
PRC0001726,19270364213,Contract Rate,2.5624,243.43,2024-06-21,2025-02-09,PricingFeedB,2025-02-21
PRC0001727,76071831723,MAC,7.1198,420.07,2023-09-08,2025-04-24,PricingFeedA,2025-04-03
PRC0001728,14974572541,WAC,6.6824,447.72,2026-03-20,2027-07-04,PricingFeedA,2026-08-08
PRC0001729,47494236310,NADAC,6.1947,582.3,2026-04-02,2027-03-02,PricingFeedB,2026-02-02
PRC0001730,76013679988,Contract Rate,6.7669,385.71,2025-11-30,2026-04-30,PricingFeedA,2025-12-01
PRC0001731,47220155350,WAC,25.7828,2139.97,2025-10-17,2026-01-26,PricingFeedA,2026-05-17
PRC0001732,93949757344,AWP,3.9288,306.45,2024-07-10,2024-12-17,PricingFeedA,2026-07-12
PRC0001733,82475457780,AWP,27.7469,1637.07,2023-02-07,2024-02-05,PricingFeedA,2025-08-05
PRC0001734,14627431869,NADAC,-6.6374,-504.44,2025-04-16,2026-09-07,PricingFeedB,2026-03-07
PRC0001735,41935957662,WAC,0.9976,76.82,2024-05-23,2025-09-23,PricingFeedB,2026-01-24
PRC0001736,40504965642,Contract Rate,47.3669,2036.78,2024-04-05,2025-09-05,PricingFeedA,2026-07-11
PRC0001737,29398974548,NADAC,4.8602,58.32,2026-04-20,2028-01-25,PricingFeedA,2025-05-20
PRC0001738,39455777027,Contract Rate,16.7638,1072.88,2026-01-25,2027-09-09,PricingFeedA,2025-06-04
PRC0001739,43392739451,NADAC,5.782,121.42,2025-11-10,2027-03-12,PricingFeedB,2025-12-29
PRC0001740,46919436288,MAC,6.32,164.32,2023-03-08,2024-02-14,PricingFeedB,2025-12-10
PRC0001741,24069146482,Contract Rate,15.442,308.84,2023-12-09,2024-11-10,PricingFeedA,2026-06-03
PRC0001742,96012885450,WAC,29.3097,1055.15,2025-10-03,2026-05-28,PricingFeedB,2025-09-22
PRC0001743,33848103692,MAC,5.144,380.66,2025-01-09,2025-04-18,PricingFeedB,2025-01-16
PRC0001744,74192691278,NADAC,5.7118,519.77,2023-09-24,2025-05-30,PricingFeedA,2025-11-26
PRC0001745,13608623051,WAC,3.0348,273.13,2023-08-09,2024-10-24,PricingFeedB,2025-01-10
PRC0001746,55504611813,NADAC,4.5164,85.81,2025-01-20,2026-07-12,PricingFeedA,2025-02-10
PRC0001747,32305341731,WAC,11.1553,792.03,2024-03-20,2025-07-04,PricingFeedA,2025-04-19
PRC0001748,73978849161,MAC,11.5585,751.3,2023-07-23,2024-12-02,PricingFeedB,2026-07-22
PRC0001749,81641422556,AWP,34.1516,853.79,2023-10-19,2025-03-20,PricingFeedA,2026-06-02
PRC0001750,70410757439,Contract Rate,15.5174,713.8,2024-09-05,2025-03-17,PricingFeedA,2026-06-27
PRC0001751,40538581357,Contract Rate,6.4644,245.65,2025-12-09,2026-03-29,PricingFeedB,2025-05-05
PRC0001752,25866246025,AWP,1.5091,90.55,2024-02-15,2025-03-23,PricingFeedB,2026-05-07
PRC0001753,20641978938,MAC,6.9273,547.26,2025-04-08,2026-09-22,PricingFeedB,2025-08-11
PRC0001754,77447650355,MAC,9.6741,377.29,2024-10-28,2026-09-20,PricingFeedA,2025-11-20
PRC0001755,29337582731,AWP,4.678,126.31,2024-09-16,2025-12-15,PricingFeedA,2025-06-27
PRC0001756,92809819256,WAC,7.1442,521.53,2026-03-28,2028-02-20,PricingFeedB,2025-04-05
PRC0001757,62579571575,AWP,11.0487,795.51,2023-06-25,2025-03-27,PricingFeedB,2025-06-04
PRC0001758,42368965233,NADAC,1.9053,49.54,2026-01-03,2026-10-29,PricingFeedB,2025-09-03
PRC0001759,92294919275,WAC,81.4784,2607.31,2023-09-03,2025-01-06,PricingFeedA,2026-07-21
PRC0001760,43392739451,MAC,41.8152,1087.2,2024-07-04,2025-10-01,PricingFeedA,2026-05-03
PRC0001761,71138176370,AWP,33.3102,499.65,2024-01-10,2024-04-17,PricingFeedA,2026-04-27
PRC0001762,44872908135,WAC,20.0164,520.43,2025-08-27,2026-12-04,PricingFeedA,2025-02-10
PRC0001763,98361822465,WAC,33.174,2886.14,2024-06-10,2025-04-03,PricingFeedB,2025-02-14
PRC0001764,35955476733,AWP,8.5431,350.27,2025-07-22,2026-04-09,PricingFeedB,2025-07-21
PRC0001765,36001690590,AWP,2.112,31.68,2023-08-04,2024-06-07,PricingFeedB,2025-12-20
PRC0001766,96381286924,AWP,4.4655,66.98,2023-05-26,2024-05-26,PricingFeedB,2026-02-15
PRC0001767,24931475984,NADAC,,201.2,2024-03-14,2024-07-09,PricingFeedA,2026-05-31
PRC0001768,32031366424,WAC,28.225,2116.88,2025-03-27,2025-08-16,PricingFeedA,2025-10-10
PRC0001769,40538581357,WAC,1.4483,20.28,2023-10-01,2025-09-16,PricingFeedB,2026-06-29
PRC0001770,58801526081,MAC,7.5048,577.87,2026-01-22,2027-05-15,PricingFeedA,2026-05-28
PRC0001771,42627468935,AWP,13.7663,660.78,2023-11-04,2025-03-22,PricingFeedA,2025-03-12
PRC0001772,70317814977,WAC,7.2812,524.25,2023-12-19,2024-07-29,PricingFeedA,2026-05-08
PRC0001773,76229411744,NADAC,5.4496,256.13,2025-12-12,2026-09-10,PricingFeedA,2026-05-12
PRC0001774,39273980031,NADAC,5.8539,497.58,2026-01-23,2026-06-17,PricingFeedB,2025-01-11
PRC0001775,17997612230,Contract Rate,4.8649,82.7,2024-04-10,2025-02-21,PricingFeedA,2025-09-28
PRC0001776,99024156725,UNKNOWN_METHOD,8.3645,301.12,2025-09-06,2027-04-03,PricingFeedA,2026-06-08
PRC0001777,99024156725,NADAC,2.7662,179.8,2023-08-20,2024-07-16,PricingFeedB,2026-01-30
PRC0001778,25866246025,NADAC,4.3381,290.65,2024-10-02,2026-03-25,PricingFeedA,2025-06-27
PRC0001779,77096329537,MAC,0.2889,13.87,2023-09-27,2024-01-05,PricingFeedA,2025-11-14
PRC0001780,54472137420,AWP,14.2769,585.35,2023-03-12,2025-02-16,PricingFeedB,2026-05-30
PRC0001781,15420255680,NADAC,28.5564,2313.07,2023-12-21,2025-01-06,PricingFeedB,2025-04-28
PRC0001782,73812149827,WAC,1.9495,46.79,2024-12-06,2026-01-19,PricingFeedB,2025-04-03
PRC0001783,92294919275,NADAC,4.5817,50.4,2023-08-23,2024-10-04,PricingFeedA,2026-03-09
PRC0001784,99511771384,AWP,15.2712,549.76,2025-07-27,2026-06-26,PricingFeedB,2025-05-19
PRC0001785,94714373929,MAC,27.7077,581.86,2023-04-08,2024-12-30,PricingFeedA,2025-03-02
PRC0001786,37104711512,MAC,35.2814,1869.91,2023-12-31,2024-08-14,PricingFeedA,2025-04-04
PRC0001787,39273980031,AWP,39.0429,3240.56,2024-02-11,2024-11-09,PricingFeedB,2026-01-12
PRC0001788,94835111213,AWP,6.0676,84.95,2023-11-19,2025-10-18,PricingFeedA,2025-06-12
PRC0001789,52259816026,MAC,4.7011,220.95,2023-11-22,2025-04-17,PricingFeedB,2025-02-10
PRC0001790,18083108393,Contract Rate,2.5552,76.66,2024-02-07,2025-12-05,PricingFeedB,2025-01-06
PRC0001791,85922868666,NADAC,7.1656,365.45,2025-02-16,2027-01-30,PricingFeedA,2026-04-13
PRC0001792,47340976831,NADAC,12.4142,1204.18,2025-10-29,2026-05-30,PricingFeedB,2026-08-14
PRC0001793,91814375357,WAC,15.7167,251.47,2025-04-29,2026-01-17,PricingFeedB,2025-12-30
PRC0001794,52855896229,AWP,7.3732,530.87,2023-01-23,2024-01-22,PricingFeedB,2026-06-27
PRC0001795,10394138129,WAC,5.6596,503.7,2025-02-25,2026-12-30,PricingFeedA,2025-02-19
PRC0001796,40081577678,WAC,3.2112,128.45,2026-01-26,2027-06-29,PricingFeedA,2026-06-08
PRC0001797,58378729732,NADAC,22.3389,1049.93,2024-02-26,2024-06-06,PricingFeedB,2026-05-26
PRC0001798,40604293652,WAC,4.4931,301.04,2025-09-22,2026-08-16,PricingFeedA,2025-10-11
PRC0001799,24212233551,MAC,3.6848,224.77,2023-01-28,2024-02-18,PricingFeedB,2025-09-30
PRC0001800,28309735158,WAC,6.191,198.11,2023-07-20,2024-02-25,PricingFeedA,2026-02-19
PRC0001801,94421963775,NADAC,1.7581,22.86,2025-11-13,2027-09-28,PricingFeedB,2026-08-06
PRC0001802,20379513865,NADAC,1.672,110.35,2025-05-29,2026-05-18,PricingFeedA,2026-02-02
PRC0001803,59783584950,AWP,4.4716,357.73,2023-06-26,2023-11-28,PricingFeedB,2025-06-17
PRC0001804,67259185565,NADAC,22.8277,684.83,2024-03-16,2025-08-29,PricingFeedA,2026-06-22
PRC0001805,43412851646,AWP,4.1832,96.21,2025-05-30,2026-02-01,PricingFeedB,2025-06-18
PRC0001806,73727371375,NADAC,2.5202,171.37,2025-01-02,2025-09-11,PricingFeedA,2025-10-15
PRC0001807,86890799081,AWP,3.7586,71.41,2025-09-27,2026-05-25,PricingFeedB,2026-03-28
PRC0001808,38443858993,NADAC,16.5058,478.67,2024-12-22,2026-07-19,PricingFeedB,2026-05-07
PRC0001809,31106224472,NADAC,3.8994,144.28,2023-04-24,2024-03-11,PricingFeedA,2026-06-15
PRC0001810,27539452320,NADAC,8.9864,413.37,2023-01-31,2023-05-16,PricingFeedA,2025-10-18
PRC0001811,52259816026,MAC,11.6463,1048.17,2024-04-13,2025-01-17,PricingFeedA,2025-05-10
PRC0001812,97361501089,AWP,16.5437,1571.65,2024-04-25,2025-09-02,PricingFeedB,2026-06-26
PRC0001813,24945550574,MAC,1.0272,101.69,2024-10-14,2026-07-02,PricingFeedA,2025-04-10
PRC0001814,56529194411,Contract Rate,19.4997,1735.47,2024-09-02,2025-04-08,PricingFeedB,2026-05-06
PRC0001815,37928998179,AWP,6.6337,417.92,2025-05-23,2026-12-04,PricingFeedA,2025-10-06
PRC0001816,14420419723,NADAC,8.3156,415.78,2026-03-16,2027-12-24,PricingFeedA,2026-04-28
PRC0001817,62299475227,AWP,3.1907,105.29,2025-02-08,2026-01-18,PricingFeedB,2026-04-23
PRC0001818,18032796468,Contract Rate,20.4621,450.17,2023-03-05,2024-01-03,PricingFeedB,2026-02-08
PRC0001819,13912543726,Contract Rate,2.048,22.53,2024-09-23,2025-05-12,PricingFeedA,2025-07-03
PRC0001820,52855896229,Contract Rate,10.4107,166.57,2025-07-15,2026-03-21,PricingFeedA,2026-03-02
PRC0001821,27306842138,NADAC,5.7058,336.64,2024-10-10,2026-05-06,PricingFeedA,2025-07-10
PRC0001822,77497673240,Contract Rate,12.3286,135.61,2024-04-11,2024-11-25,PricingFeedB,2026-08-01
PRC0001823,36582971350,Contract Rate,6.0046,132.1,2025-01-31,2026-08-17,PricingFeedB,2026-07-10
PRC0001824,97142643090,MAC,29.7174,2020.78,2026-02-03,2028-01-09,PricingFeedB,2026-03-24
PRC0001825,74618978456,WAC,6.2487,193.71,2025-09-11,2026-02-01,PricingFeedB,2025-09-25
PRC0001826,93839707777,MAC,26.6858,1414.35,2024-01-15,2024-12-07,PricingFeedA,2025-05-15
PRC0001827,87431285235,AWP,13.0683,130.68,2024-08-10,2025-12-29,PricingFeedB,2025-08-18
PRC0001828,10849291063,AWP,3.7027,144.41,2026-04-05,2027-11-17,PricingFeedB,2025-10-12
PRC0001829,22965734777,MAC,23.1909,2226.33,2023-01-10,2024-04-30,PricingFeedB,2025-05-06
PRC0001830,29268903018,Contract Rate,13.5603,555.97,2025-04-18,2026-06-05,PricingFeedB,2026-03-13
PRC0001831,13165383624,NADAC,1.303,78.18,2023-12-24,2025-09-27,PricingFeedA,2026-07-12
PRC0001832,59002120957,MAC,-1.9835,-101.16,2023-12-02,2025-03-21,PricingFeedB,2025-04-18
PRC0001833,17278457796,Contract Rate,2.3201,69.6,2025-03-11,2026-06-11,PricingFeedA,2025-05-08
PRC0001834,98610652597,WAC,7.7919,451.93,2024-12-14,2026-11-26,PricingFeedB,2025-03-25
PRC0001835,27517427451,MAC,5.8801,435.13,2025-05-02,2025-08-02,PricingFeedA,2025-10-06
PRC0001836,56163729792,NADAC,5.4044,389.12,2024-01-23,2025-12-21,PricingFeedA,2026-05-27
PRC0001837,86832223497,WAC,31.6063,632.13,2023-04-05,2024-10-23,PricingFeedA,2025-09-29
PRC0001838,38750191648,MAC,7.1823,366.3,2025-12-18,2027-01-11,PricingFeedA,2026-01-15
PRC0001839,20858309589,Contract Rate,12.9035,296.78,2024-03-22,2024-10-17,PricingFeedA,2026-04-24
PRC0001840,50593972260,WAC,20.0086,1960.84,2023-10-31,2024-06-11,PricingFeedB,2025-09-10
PRC0001841,22965734777,WAC,11.4522,538.25,2026-05-21,2027-06-24,PricingFeedB,2025-12-05
PRC0001842,22620625618,AWP,11.3352,804.8,2024-07-17,2026-01-09,PricingFeedB,2025-12-30
PRC0001843,85086957723,NADAC,12.6058,731.14,2025-07-03,2027-05-13,PricingFeedB,2025-06-05
PRC0001844,29398974548,NADAC,3.4801,93.96,2025-07-25,2027-01-31,PricingFeedB,2026-01-19
PRC0001845,38655593381,Contract Rate,33.1309,2915.52,2023-10-14,2025-03-04,PricingFeedB,2025-11-10
PRC0001846,34198319284,NADAC,78.6902,4485.34,2025-09-12,2026-06-24,PricingFeedB,2025-05-08
PRC0001847,53358319960,AWP,5.3256,383.44,2025-03-27,2026-03-20,PricingFeedA,2026-06-26
PRC0001848,14030276734,WAC,11.8613,379.56,2024-07-23,2025-09-18,PricingFeedB,2025-05-06
PRC0001849,76401628732,MAC,15.2205,1506.83,2026-03-24,2027-09-05,PricingFeedA,2025-11-11
PRC0001850,38481272433,MAC,19.2555,442.88,2024-10-21,2025-08-09,PricingFeedB,2026-07-05
PRC0001851,46005730687,NADAC,8.9871,143.79,2026-05-23,2027-02-27,PricingFeedB,2026-01-05
PRC0001852,92790872997,AWP,20.3512,1648.45,2024-03-05,2025-02-10,PricingFeedB,2025-04-27
PRC0001853,68995759668,WAC,5.3224,271.44,2025-09-29,2027-03-08,PricingFeedA,2025-09-09
PRC0001854,47041166680,WAC,25.4639,2470.0,2024-06-07,2026-01-16,PricingFeedB,2026-04-18
PRC0001855,85864453239,Contract Rate,13.7229,837.1,2024-07-16,2025-03-19,PricingFeedA,2026-07-24
PRC0001856,38649367251,WAC,7.9066,395.33,2023-09-27,2024-07-20,PricingFeedA,2025-02-04
PRC0001857,14954435394,MAC,14.3212,1317.55,2023-11-20,2025-08-02,PricingFeedB,2026-01-22
PRC0001858,40071538725,Contract Rate,58.142,3023.38,2024-08-20,2026-01-20,PricingFeedB,2026-05-21
PRC0001859,45750813449,AWP,44.7862,1030.08,2025-11-28,2027-06-20,PricingFeedB,2025-04-06
PRC0001860,13254104910,WAC,2.8609,168.79,2025-05-19,2025-10-02,PricingFeedA,2025-04-27
PRC0001861,51792496033,MAC,4.2124,299.08,2023-08-07,2024-06-15,PricingFeedB,2026-04-06
PRC0001862,99165884188,Contract Rate,3.7574,41.33,2024-01-13,2024-09-29,PricingFeedA,2025-05-14
PRC0001863,39764892488,MAC,14.0583,168.7,2024-12-29,2025-10-04,PricingFeedA,2026-02-01
PRC0001864,81214270455,WAC,23.7344,688.3,2026-04-24,2026-08-13,PricingFeedA,2026-04-18
PRC0001865,87245844734,NADAC,4.6202,392.72,2025-01-20,2026-01-02,PricingFeedA,2025-03-30
PRC0001866,76216784973,AWP,41.1756,4035.21,2023-03-12,2023-11-19,PricingFeedB,2026-03-20
PRC0001867,11616709896,AWP,4.3256,220.61,2025-12-05,2027-01-03,PricingFeedA,2026-01-06
PRC0001868,74794323539,Contract Rate,5.4955,126.4,2025-10-05,2027-05-16,PricingFeedA,2025-08-20
PRC0001869,44198336110,AWP,,484.33,2025-04-16,2025-09-12,PricingFeedA,2025-07-19
PRC0001870,77205261342,Contract Rate,22.8027,1778.61,2025-06-14,2026-03-19,PricingFeedB,2025-09-14
PRC0001871,31553546728,WAC,7.0926,226.96,2023-06-06,2024-02-02,PricingFeedB,2026-07-14
PRC0001872,45750813449,WAC,12.5969,277.13,2024-03-29,2025-09-13,PricingFeedA,2026-04-06
PRC0001873,76013679988,MAC,2.7201,179.53,2024-12-16,2025-12-23,PricingFeedB,2026-05-11
PRC0001874,22951612888,Contract Rate,2.849,65.53,2024-06-18,2024-11-15,PricingFeedA,2025-06-14
PRC0001875,36527120523,WAC,6.4911,564.73,2024-09-18,2026-06-06,PricingFeedB,2026-06-29
PRC0001876,13254104910,AWP,5.1263,394.73,2023-03-24,2024-01-24,PricingFeedB,2026-05-01
PRC0001877,14752304010,Contract Rate,7.7613,682.99,2026-03-29,2026-12-27,PricingFeedB,2025-06-13
PRC0001878,85340859181,Contract Rate,15.0591,843.31,2023-01-01,2023-07-07,PricingFeedB,2025-07-01
PRC0001879,56529194411,AWP,23.4756,1361.58,2024-01-25,2025-11-16,PricingFeedB,2025-02-10
PRC0001880,44682779034,AWP,-1.879,-112.74,2024-08-13,2025-08-04,PricingFeedB,2025-09-19
PRC0001881,58670846921,MAC,2.5486,89.2,2024-12-26,2025-08-25,PricingFeedB,2025-02-03
PRC0001882,33848103692,UNKNOWN_METHOD,8.9625,770.77,2026-03-03,2027-04-20,PricingFeedA,2026-06-02
PRC0001883,39273980031,NADAC,28.2189,2596.14,2025-02-16,2026-05-28,PricingFeedA,2025-04-16
PRC0001884,87647246210,NADAC,2.5922,168.49,2023-04-17,2023-10-02,PricingFeedA,2026-07-29
PRC0001885,40504965642,AWP,4.8822,244.11,2023-12-11,2024-10-02,PricingFeedA,2025-11-18
PRC0001886,21243727554,MAC,6.7236,443.76,2024-04-12,2025-06-19,PricingFeedA,2025-08-13
PRC0001887,97829657184,WAC,10.8641,1021.23,2023-10-07,2025-05-08,PricingFeedB,2025-08-29
PRC0001888,29976903633,Contract Rate,13.0104,156.12,2026-05-31,2028-04-27,PricingFeedA,2025-07-22
PRC0001889,26940396868,WAC,11.9018,416.56,2024-03-16,2026-01-22,PricingFeedA,2025-09-05
PRC0001890,43701205518,MAC,8.2688,496.13,2023-02-25,2023-10-09,PricingFeedB,2025-06-04
PRC0001891,29976903633,Contract Rate,5.2074,385.35,2025-10-04,2026-10-25,PricingFeedA,2025-11-20
PRC0001892,84680513981,AWP,71.2796,784.08,2024-10-13,2026-03-12,PricingFeedB,2025-09-10
PRC0001893,20698353031,MAC,0.7063,30.37,2026-01-21,2026-12-27,PricingFeedA,2026-05-06
PRC0001894,32786886812,Contract Rate,2.8865,190.51,2023-09-09,2024-04-08,PricingFeedB,2025-05-01
PRC0001895,36163874460,AWP,33.1707,1426.34,2026-04-18,2027-02-18,PricingFeedB,2025-03-15
PRC0001896,63166657868,AWP,2.6683,45.36,2024-12-17,2025-12-26,PricingFeedA,2026-04-06
PRC0001897,98921439381,MAC,3.6044,309.98,2023-09-07,2023-12-22,PricingFeedB,2025-11-30
PRC0001898,40504965642,Contract Rate,1.8941,81.45,2024-01-16,2024-07-25,PricingFeedB,2025-01-12
PRC0001899,62842687164,NADAC,30.853,1542.65,2023-05-19,2025-04-02,PricingFeedA,2026-01-21
PRC0001900,66961165235,MAC,2.6048,65.12,2023-01-12,2023-05-14,PricingFeedB,2025-11-04
PRC0001901,80550996369,NADAC,2.6638,205.11,2026-03-26,2026-11-01,PricingFeedA,2025-03-13
PRC0001902,72171503347,WAC,13.1436,289.16,2023-09-30,2024-11-23,PricingFeedA,2025-01-03
PRC0001903,50389239682,NADAC,14.3315,1275.5,2023-11-08,2025-05-31,PricingFeedA,2025-08-02
PRC0001904,40427686976,NADAC,17.3916,1373.94,2024-12-28,2026-04-20,PricingFeedA,2025-05-24
PRC0001905,52862954898,NADAC,1.6746,162.44,2023-10-05,2024-09-06,PricingFeedA,2026-06-12
PRC0001906,42883174115,MAC,7.7852,482.68,2025-02-06,2026-03-24,PricingFeedB,2026-04-19
PRC0001907,38721413264,NADAC,14.0798,281.6,2023-08-28,2023-12-15,PricingFeedA,2025-04-08
PRC0001908,62299475227,Contract Rate,11.4329,171.49,2023-04-15,2023-08-14,PricingFeedB,2026-06-30
PRC0001909,64943476728,NADAC,14.4077,893.28,2026-04-17,2027-03-19,PricingFeedB,2025-10-12
PRC0001910,59211433737,AWP,2.8193,149.42,2025-06-03,2027-03-01,PricingFeedA,2026-05-07
PRC0001911,67080423748,MAC,11.595,417.42,2024-08-17,2025-01-17,PricingFeedA,2025-08-02
PRC0001912,23338670584,WAC,28.8462,403.85,2023-10-13,2025-04-14,PricingFeedB,2025-04-12
PRC0001913,92387647216,Contract Rate,3.4207,270.24,2023-03-05,2024-06-25,PricingFeedA,2025-11-09
PRC0001914,85528237583,Contract Rate,12.8011,243.22,2024-01-14,2025-03-11,PricingFeedB,2025-06-03
PRC0001915,17132186749,MAC,4.2763,192.43,2023-01-31,2023-06-24,PricingFeedA,2026-04-29
PRC0001916,94254883996,AWP,1.9845,160.74,2025-03-30,2026-07-26,PricingFeedA,2026-06-02
PRC0001917,36001690590,WAC,2.0502,184.52,2025-07-19,2025-10-19,PricingFeedB,2025-04-08
PRC0001918,98795104473,AWP,12.2593,257.45,2024-02-28,2025-03-28,PricingFeedB,2026-01-29
